scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050
"	GCAM-USA_updatedRef",DE,resid cooling,HFC32,4.26E-04,4.31E-04,4.20E-04,4.24E-04,4.33E-04,4.37E-04,4.53E-04,4.75E-04
"	GCAM-USA_updatedRef",DE,resid heating,CH4,9.55E-04,8.63E-04,8.03E-04,7.33E-04,6.55E-04,5.70E-04,4.95E-04,4.35E-04
"	GCAM-USA_updatedRef",DE,resid heating,N2O,0.00118306,0.00106684,9.92E-04,0.00090592,8.11E-04,7.06E-04,6.14E-04,5.39E-04
"	GCAM-USA_updatedRef",DE,resid heating,CH4,0.0069,0.006175,0.00565,0.004975,0.0042,0.0034,0.00275,0.0022825
"	GCAM-USA_updatedRef",DE,resid heating,N2O,0.00045296,4.05E-04,3.70E-04,3.25E-04,2.74E-04,2.22E-04,1.79E-04,1.49E-04
"	GCAM-USA_updatedRef",DE,resid heating,CH4,2.62E-05,2.36E-05,2.17E-05,1.90E-05,1.54E-05,1.16E-05,8.02E-06,5.15E-06
"	GCAM-USA_updatedRef",DE,resid heating,N2O,9.86E-04,8.91E-04,8.20E-04,7.15E-04,5.81E-04,4.35E-04,3.04E-04,1.95E-04
"	GCAM-USA_updatedRef",DE,resid hot water,CH4,0.00168,0.0014475,0.001305,0.0011925,9.93E-04,0.0010375,0.0010825,0.0011175
"	GCAM-USA_updatedRef",DE,resid hot water,N2O,1.10E-04,9.48E-05,8.55E-05,7.81E-05,6.50E-05,6.79E-05,7.09E-05,7.30E-05
"	GCAM-USA_updatedRef",DE,resid hot water,CH4,3.33E-06,2.98E-06,2.83E-06,2.58E-06,2.13E-06,2.15E-06,2.20E-06,2.33E-06
"	GCAM-USA_updatedRef",DE,resid hot water,N2O,1.25E-04,1.13E-04,1.07E-04,9.74E-05,8.05E-05,8.11E-05,8.31E-05,8.79E-05
"	GCAM-USA_updatedRef",DE,resid other,CH4,2.60E-04,1.79E-04,1.80E-04,1.88E-04,2.02E-04,2.18E-04,2.28E-04,2.37E-04
"	GCAM-USA_updatedRef",DE,resid other,N2O,1.71E-05,1.17E-05,1.18E-05,1.22E-05,1.32E-05,1.42E-05,1.49E-05,1.55E-05
"	GCAM-USA_updatedRef",DE,resid other,CH4,1.91E-06,1.49E-06,1.53E-06,1.44E-06,1.49E-06,1.59E-06,1.65E-06,1.75E-06
"	GCAM-USA_updatedRef",DE,resid other,N2O,7.21E-05,5.63E-05,5.78E-05,5.45E-05,5.63E-05,5.99E-05,6.23E-05,6.62E-05
"	GCAM-USA_updatedRef",DE,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",DE,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",DE,subpeak generation,CH4,1.36E-04,1.17E-04,1.08E-04,9.48E-05,7.93E-05,6.30E-05,4.77E-05,3.55E-05
"	GCAM-USA_updatedRef",DE,subpeak generation,N2O,4.68E-04,3.99E-04,3.67E-04,3.22E-04,2.68E-04,2.12E-04,1.59E-04,1.16E-04
"	GCAM-USA_updatedRef",DE,subpeak generation,CH4,0.00122,0.0011025,0.001035,9.25E-04,8.03E-04,6.88E-04,5.90E-04,5.15E-04
"	GCAM-USA_updatedRef",DE,subpeak generation,N2O,0.004172,0.0037846,0.0035462,0.0031588,0.00275054,0.00235122,0.00201746,0.00176714
"	GCAM-USA_updatedRef",DE,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",DE,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",DE,trn_aviation_intl,N2O,1.45E-04,1.22E-04,1.21E-04,1.14E-04,1.11E-04,1.17E-04,1.22E-04,1.28E-04
"	GCAM-USA_updatedRef",DE,trn_freight,CH4,7.13E-05,7.48E-05,6.58E-05,4.65E-05,3.38E-05,2.98E-05,2.93E-05,2.98E-05
"	GCAM-USA_updatedRef",DE,trn_freight,N2O,2.33E-04,2.45E-04,2.15E-04,1.53E-04,1.11E-04,9.77E-05,9.57E-05,9.71E-05
"	GCAM-USA_updatedRef",DE,trn_freight,CH4,9.77E-05,8.53E-05,7.40E-05,5.63E-05,3.45E-05,2.55E-05,2.43E-05,2.50E-05
"	GCAM-USA_updatedRef",DE,trn_freight,N2O,3.61E-04,3.16E-04,2.74E-04,2.08E-04,1.28E-04,9.48E-05,9.00E-05,9.27E-05
"	GCAM-USA_updatedRef",DE,trn_freight_road,CH4,8.38E-04,6.00E-04,5.10E-04,4.48E-04,4.30E-04,4.33E-04,4.40E-04,4.40E-04
"	GCAM-USA_updatedRef",DE,trn_freight_road,N2O,0.0083738,0.0059898,0.0050958,0.00447,0.0042912,0.004321,0.0043806,0.0044104
"	GCAM-USA_updatedRef",DE,trn_freight_road,CH4,1.98E-04,2.09E-04,1.85E-04,1.46E-04,8.80E-05,7.03E-05,6.08E-05,5.43E-05
"	GCAM-USA_updatedRef",DE,trn_freight_road,N2O,0.00197872,0.00208302,0.00185058,0.00146616,8.79E-04,7.03E-04,6.08E-04,5.42E-04
"	GCAM-USA_updatedRef",DE,trn_freight_road,CH4,5.73E-04,6.43E-04,6.13E-04,5.28E-04,4.00E-04,3.48E-04,3.05E-04,2.70E-04
"	GCAM-USA_updatedRef",DE,trn_freight_road,N2O,0.0057216,0.006407,0.006109,0.0052746,0.0039932,0.0034568,0.0030694,0.00269988
"	GCAM-USA_updatedRef",DE,trn_pass,N2O,3.16E-04,2.79E-04,2.91E-04,2.78E-04,2.70E-04,2.80E-04,2.84E-04,2.78E-04
"	GCAM-USA_updatedRef",DE,trn_pass,CH4,4.18E-06,3.60E-06,4.03E-06,4.10E-06,4.25E-06,4.40E-06,4.58E-06,4.75E-06
"	GCAM-USA_updatedRef",DE,trn_pass,N2O,1.54E-05,1.34E-05,1.49E-05,1.52E-05,1.57E-05,1.63E-05,1.69E-05,1.76E-05
"	GCAM-USA_updatedRef",DE,trn_pass_road,CH4,5.57E-05,7.53E-05,7.83E-05,5.85E-05,4.40E-05,3.40E-05,2.72E-05,2.28E-05
"	GCAM-USA_updatedRef",DE,trn_pass_road,N2O,5.99E-04,8.11E-04,8.43E-04,6.32E-04,4.74E-04,3.67E-04,2.92E-04,2.46E-04
"	GCAM-USA_updatedRef",DE,trn_pass_road_LDV,CH4,2.50E-05,1.83E-05,1.11E-05,7.93E-06,8.35E-06,8.87E-06,9.40E-06,9.95E-06
"	GCAM-USA_updatedRef",DE,trn_pass_road_LDV,N2O,1.54E-04,1.13E-04,6.82E-05,4.86E-05,5.13E-05,5.45E-05,5.78E-05,6.11E-05
"	GCAM-USA_updatedRef",DE,trn_pass_road_LDV_4W,CH4,0.003775,0.00305,0.0026,0.0018875,0.00138,0.0010025,9.90E-04,9.87E-04
"	GCAM-USA_updatedRef",DE,trn_pass_road_LDV_4W,N2O,0.0069136,0.0056322,0.004768,0.0034568,0.00253598,0.00184164,0.0018178,0.00181184
"	GCAM-USA_updatedRef",DE,trn_pass_road_LDV_4W,CH4,0.0036,0.002975,0.00255,0.0018625,0.0013875,0.0010775,0.001065,0.001065
"	GCAM-USA_updatedRef",DE,trn_pass_road_LDV_4W,N2O,0.0066156,0.0054832,0.0046786,0.003427,0.00255088,0.0019817,0.00195488,0.00195488
"	GCAM-USA_updatedRef",DE,trn_shipping_intl,CH4,2.55E-05,2.40E-05,2.19E-05,1.66E-05,1.08E-05,9.18E-06,8.75E-06,8.70E-06
"	GCAM-USA_updatedRef",DE,trn_shipping_intl,N2O,0.00106088,9.95E-04,9.12E-04,6.91E-04,4.47E-04,3.81E-04,3.64E-04,3.61E-04
"	GCAM-USA_updatedRef",FL,N fertilizer,CH4,0.0313635,0.03325,0.036,0.038,0.0385,0.0395,0.042,0.04425
"	GCAM-USA_updatedRef",FL,N fertilizer,N2O,0.0298,0.031588,0.03427,0.036058,0.036654,0.037548,0.039932,0.042018
"	GCAM-USA_updatedRef",FL,base load generation,CH4,0,6.95E-05,1.97E-05,6.25E-05,1.27E-04,1.54E-04,1.37E-04,1.21E-04
"	GCAM-USA_updatedRef",FL,base load generation,N2O,0,1.66E-04,4.71E-05,1.49E-04,3.04E-04,3.67E-04,3.28E-04,2.89E-04
"	GCAM-USA_updatedRef",FL,base load generation,CH4,0.007225,2.88E-05,1.14E-04,1.52E-04,1.47E-04,8.38E-05,4.55E-05,2.93E-05
"	GCAM-USA_updatedRef",FL,base load generation,N2O,0.103704,4.14E-04,0.00163006,0.0021754,0.0021158,0.00120392,6.56E-04,4.20E-04
"	GCAM-USA_updatedRef",FL,base load generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,base load generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,base load generation,CH4,0.0932795,0.08069295,0.07315795,0.065780725,0.056804575,0.04775,0.03925,0.0315
"	GCAM-USA_updatedRef",FL,base load generation,N2O,0.31886,0.273564,0.247638,0.221414,0.188634,0.155258,0.12367,0.096254
"	GCAM-USA_updatedRef",FL,base load generation,CH4,6.73E-04,1.27E-05,2.41E-05,1.15E-05,7.28E-06,4.45E-06,2.83E-06,2.32E-06
"	GCAM-USA_updatedRef",FL,base load generation,N2O,0.0096254,1.81E-04,3.46E-04,1.64E-04,1.04E-04,6.38E-05,4.05E-05,3.31E-05
"	GCAM-USA_updatedRef",FL,biomass liquids,CH4,0,0,0,0,0,9.05E-05,2.41E-04,3.65E-04
"	GCAM-USA_updatedRef",FL,biomass liquids,N2O,3.01E-05,2.85E-05,2.85E-05,2.55E-05,2.19E-05,1.69E-04,4.11E-04,6.14E-04
"	GCAM-USA_updatedRef",FL,comm cooking,CH4,0.0064,0.006475,0.006375,0.00625,0.00605,0.00595,0.005875,0.006
"	GCAM-USA_updatedRef",FL,comm cooking,N2O,6.88E-04,6.94E-04,6.85E-04,6.71E-04,6.50E-04,6.41E-04,6.32E-04,6.44E-04
"	GCAM-USA_updatedRef",FL,comm cooling,HFC125,1.666189,1.77749495,1.7970897,1.80831805,1.8080685,1.7859499,1.798479375,1.84316776
"	GCAM-USA_updatedRef",FL,comm cooling,HFC134a,3.0602,3.2604,3.3033,3.3176,3.3176,3.2747,3.3033,3.3748
"	GCAM-USA_updatedRef",FL,comm cooling,HFC143a,2.30205,2.4585,2.48532,2.49873,2.49873,2.47191,2.48532,2.5479
"	GCAM-USA_updatedRef",FL,comm cooling,HFC23,0.0072224,0.0077108,0.0077996,0.007844,0.007844,0.0077404,0.0077996,0.007992
"	GCAM-USA_updatedRef",FL,comm cooling,HFC32,0.01786,0.0190475,0.019285,0.01938,0.01938,0.0191425,0.019285,0.01976
"	GCAM-USA_updatedRef",FL,comm cooling,CH4,2.73E-04,2.75E-04,2.73E-04,2.65E-04,2.55E-04,2.48E-04,2.38E-04,2.40E-04
"	GCAM-USA_updatedRef",FL,comm cooling,N2O,2.92E-05,2.97E-05,2.92E-05,2.84E-05,2.75E-05,2.66E-05,2.55E-05,2.57E-05
"	GCAM-USA_updatedRef",FL,comm heating,CH4,2.20E-05,2.20E-05,2.32E-05,2.53E-05,2.80E-05,3.03E-05,3.20E-05,3.23E-05
"	GCAM-USA_updatedRef",FL,comm heating,N2O,6.82E-04,6.85E-04,7.21E-04,7.84E-04,8.73E-04,9.42E-04,9.98E-04,0.00100426
"	GCAM-USA_updatedRef",FL,comm heating,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,comm heating,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,comm heating,CH4,0.0011975,0.0010525,9.60E-04,8.60E-04,7.58E-04,6.78E-04,5.30E-04,5.45E-04
"	GCAM-USA_updatedRef",FL,comm heating,N2O,1.29E-04,1.13E-04,1.03E-04,9.24E-05,8.14E-05,7.30E-05,5.69E-05,5.87E-05
"	GCAM-USA_updatedRef",FL,comm heating,CH4,7.58E-05,8.48E-05,8.93E-05,8.50E-05,7.15E-05,5.28E-05,2.53E-05,1.48E-05
"	GCAM-USA_updatedRef",FL,comm heating,N2O,2.27E-04,2.55E-04,2.68E-04,2.55E-04,2.15E-04,1.58E-04,7.60E-05,4.44E-05
"	GCAM-USA_updatedRef",FL,comm hot water,CH4,0.013775,0.012325,0.01095,0.009175,0.007475,0.00635,0.005075,0.005425
"	GCAM-USA_updatedRef",FL,comm hot water,N2O,0.00147808,0.00132312,0.0011771,9.86E-04,8.02E-04,6.82E-04,5.45E-04,5.84E-04
"	GCAM-USA_updatedRef",FL,comm hot water,CH4,1.15E-04,1.20E-04,1.23E-04,1.15E-04,9.13E-05,6.25E-05,2.93E-05,1.68E-05
"	GCAM-USA_updatedRef",FL,comm hot water,N2O,3.46E-04,3.61E-04,3.70E-04,3.43E-04,2.74E-04,1.87E-04,8.76E-05,5.04E-05
"	GCAM-USA_updatedRef",FL,comm other,CH4,0.01485,0.0134,0.01365,0.014075,0.014125,0.01425,0.0145,0.014675
"	GCAM-USA_updatedRef",FL,comm other,N2O,0.0015943,0.00143934,0.00146616,0.00151384,0.00151682,0.00153172,0.00155556,0.00157642
"	GCAM-USA_updatedRef",FL,comm other,CH4,9.78E-04,0.00102,0.0010975,0.00114,0.0012575,0.001355,0.00141,0.0014725
"	GCAM-USA_updatedRef",FL,comm other,N2O,0.0029353,0.0030694,0.0033078,0.003427,0.0037846,0.0040528,0.0042316,0.0044104
"	GCAM-USA_updatedRef",FL,gas to liquids,CH4,0,0,0,0,0,4.18E-06,1.45E-05,2.60E-05
"	GCAM-USA_updatedRef",FL,gas to liquids,N2O,0,0,0,0,0,6.20E-07,2.16E-06,3.87E-06
"	GCAM-USA_updatedRef",FL,intermediate generation,CH4,0,1.21E-05,1.36E-05,2.27E-05,3.35E-05,4.35E-05,5.18E-05,5.98E-05
"	GCAM-USA_updatedRef",FL,intermediate generation,N2O,0,2.90E-05,3.25E-05,5.39E-05,7.96E-05,1.04E-04,1.24E-04,1.42E-04
"	GCAM-USA_updatedRef",FL,intermediate generation,CH4,0.007225,0.0011125,0.00201,0.00155,0.00119,7.98E-04,5.28E-04,3.55E-04
"	GCAM-USA_updatedRef",FL,intermediate generation,N2O,0.103704,0.0160026,0.028906,0.0222904,0.0171052,0.0114432,0.0075692,0.0051256
"	GCAM-USA_updatedRef",FL,intermediate generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,intermediate generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,intermediate generation,CH4,0.0882832,0.075883225,0.069428925,0.061249875,0.051508575,0.04125,0.03175,0.02365
"	GCAM-USA_updatedRef",FL,intermediate generation,N2O,0.302272128,0.258962,0.23691,0.208302,0.17433,0.13857,0.104896,0.076884
"	GCAM-USA_updatedRef",FL,intermediate generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,intermediate generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,other industrial energy use,CH4,0.00345,0.003475,0.0039,0.00425,0.004575,0.00485,0.005075,0.005275
"	GCAM-USA_updatedRef",FL,other industrial energy use,N2O,0.219328,0.221712,0.247936,0.270584,0.291146,0.30694,0.32184,0.33376
"	GCAM-USA_updatedRef",FL,other industrial energy use,CH4,2.55E-05,2.58E-05,2.83E-05,3.03E-05,3.23E-05,3.38E-05,3.53E-05,3.65E-05
"	GCAM-USA_updatedRef",FL,other industrial energy use,N2O,0.00213368,0.00215752,0.00236016,0.002533,0.00269094,0.00282504,0.00294424,0.0030396
"	GCAM-USA_updatedRef",FL,other industrial energy use,CH4,5.15E-04,5.20E-04,5.58E-04,5.90E-04,6.20E-04,6.43E-04,6.65E-04,6.80E-04
"	GCAM-USA_updatedRef",FL,other industrial energy use,N2O,4.89E-04,4.95E-04,5.30E-04,5.63E-04,5.90E-04,6.11E-04,6.32E-04,6.47E-04
"	GCAM-USA_updatedRef",FL,other industrial energy use,CH4,0.0010125,9.87E-04,0.001125,0.001135,0.0011475,0.0011875,0.00124,0.001315
"	GCAM-USA_updatedRef",FL,other industrial energy use,N2O,0.0079864,0.0078076,0.0088804,0.0089698,0.0090592,0.009387,0.0097744,0.0104002
"	GCAM-USA_updatedRef",FL,peak generation,CH4,9.73E-04,8.30E-04,7.58E-04,6.60E-04,5.48E-04,4.25E-04,3.13E-04,2.17E-04
"	GCAM-USA_updatedRef",FL,peak generation,N2O,0.0033376,0.00283994,0.00258962,0.00226182,0.00187144,0.0014602,0.00106982,7.42E-04
"	GCAM-USA_updatedRef",FL,peak generation,CH4,0.013175,0.01125,0.01025,0.008925,0.00735,0.005775,0.004275,0.003025
"	GCAM-USA_updatedRef",FL,peak generation,N2O,0.044998,0.038442,0.035164,0.030694,0.025181,0.0197574,0.0146616,0.0103406
"	GCAM-USA_updatedRef",FL,resid clothes dryers,CH4,2.53E-04,2.68E-04,2.73E-04,2.83E-04,2.88E-04,3.05E-04,3.20E-04,3.35E-04
"	GCAM-USA_updatedRef",FL,resid clothes dryers,N2O,1.66E-05,1.76E-05,1.79E-05,1.85E-05,1.89E-05,1.99E-05,2.09E-05,2.19E-05
"	GCAM-USA_updatedRef",FL,resid cooking,CH4,0.001065,9.70E-04,8.55E-04,7.05E-04,5.78E-04,4.40E-04,4.55E-04,4.68E-04
"	GCAM-USA_updatedRef",FL,resid cooking,N2O,6.97E-05,6.35E-05,5.60E-05,4.62E-05,3.78E-05,2.88E-05,2.97E-05,3.07E-05
"	GCAM-USA_updatedRef",FL,resid cooking,CH4,5.10E-06,4.75E-06,4.38E-06,3.68E-06,3.00E-06,2.25E-06,2.22E-06,2.27E-06
"	GCAM-USA_updatedRef",FL,resid cooking,N2O,1.92E-04,1.79E-04,1.65E-04,1.39E-04,0.00011324,8.49E-05,8.40E-05,8.55E-05
"	GCAM-USA_updatedRef",FL,resid cooling,HFC125,2.9192625,3.234735,3.3162745,3.400082,3.4665715,3.4991243,3.6255702,3.81700025
"	GCAM-USA_updatedRef",FL,resid cooling,HFC134a,5.3625,5.9345,6.0775,6.2348,6.3635,6.4207,6.6495,7.007
"	GCAM-USA_updatedRef",FL,resid cooling,HFC143a,4.03641,4.47,4.6041,4.6935,4.7829,4.8276,5.0064,5.2746
"	GCAM-USA_updatedRef",FL,resid cooling,HFC23,0.012654,0.0140304,0.0143856,0.0147408,0.015096,0.015244,0.015688,0.016576
"	GCAM-USA_updatedRef",FL,resid cooling,HFC32,0.0313025,0.034675,0.03553,0.0364325,0.037145,0.037525,0.038855,0.0408975
"	GCAM-USA_updatedRef",FL,resid heating,CH4,2.88E-04,2.60E-04,2.41E-04,2.17E-04,1.87E-04,1.56E-04,1.29E-04,1.08E-04
"	GCAM-USA_updatedRef",FL,resid heating,N2O,3.58E-04,3.22E-04,2.98E-04,2.68E-04,2.32E-04,1.93E-04,1.59E-04,1.33E-04
"	GCAM-USA_updatedRef",FL,resid heating,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,resid heating,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,resid heating,CH4,0.0043,0.00385,0.003525,0.003075,0.002525,0.0019675,0.001515,0.00119
"	GCAM-USA_updatedRef",FL,resid heating,N2O,2.82E-04,2.52E-04,2.30E-04,2.01E-04,1.65E-04,1.29E-04,9.92E-05,7.78E-05
"	GCAM-USA_updatedRef",FL,resid heating,CH4,1.07E-05,9.85E-06,9.28E-06,8.43E-06,7.43E-06,6.50E-06,5.90E-06,5.70E-06
"	GCAM-USA_updatedRef",FL,resid heating,N2O,4.02E-04,3.73E-04,3.49E-04,3.19E-04,2.80E-04,2.46E-04,2.23E-04,2.15E-04
"	GCAM-USA_updatedRef",FL,resid hot water,CH4,0.00455,0.0041,0.0038,0.00355,0.003025,0.003125,0.00325,0.003325
"	GCAM-USA_updatedRef",FL,resid hot water,N2O,2.97E-04,2.67E-04,2.49E-04,2.32E-04,1.97E-04,2.05E-04,2.12E-04,2.18E-04
"	GCAM-USA_updatedRef",FL,resid hot water,CH4,4.98E-06,6.70E-06,9.95E-06,1.41E-05,2.14E-05,2.60E-05,3.13E-05,3.85E-05
"	GCAM-USA_updatedRef",FL,resid hot water,N2O,1.87E-04,2.53E-04,3.75E-04,5.30E-04,8.08E-04,9.83E-04,0.00118306,0.00145126
"	GCAM-USA_updatedRef",FL,resid other,CH4,0.0012175,9.67E-04,0.0010225,0.0010725,0.00116,0.0012525,0.0013075,0.0013675
"	GCAM-USA_updatedRef",FL,resid other,N2O,7.96E-05,6.35E-05,6.71E-05,7.00E-05,7.60E-05,8.20E-05,8.55E-05,8.94E-05
"	GCAM-USA_updatedRef",FL,resid other,CH4,9.03E-06,8.20E-06,8.83E-06,8.38E-06,8.70E-06,9.22E-06,9.63E-06,1.03E-05
"	GCAM-USA_updatedRef",FL,resid other,N2O,3.40E-04,3.10E-04,3.34E-04,3.16E-04,3.28E-04,3.49E-04,3.64E-04,3.87E-04
"	GCAM-USA_updatedRef",FL,subpeak generation,CH4,0.006775,0.005775,0.005275,0.0046,0.003825,0.002975,0.002195,0.0015375
"	GCAM-USA_updatedRef",FL,subpeak generation,N2O,0.0231844,0.0197574,0.018029,0.0157642,0.0130524,0.0101916,0.0074798,0.0052448
"	GCAM-USA_updatedRef",FL,subpeak generation,CH4,0.0915,0.0795,0.073,0.0645,0.05425,0.04375,0.03425,0.02625
"	GCAM-USA_updatedRef",FL,subpeak generation,N2O,0.313674204,0.272372,0.25032,0.220818,0.185654,0.149894,0.117412,0.090294
"	GCAM-USA_updatedRef",FL,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",FL,trn_aviation_intl,N2O,0.041124,0.038442,0.039932,0.038442,0.037548,0.039634,0.04172,0.043806
"	GCAM-USA_updatedRef",FL,trn_freight,CH4,0.00895,0.01025,0.009525,0.006925,0.005025,0.004425,0.0043,0.00435
"	GCAM-USA_updatedRef",FL,trn_freight,N2O,0.029353,0.033674,0.03129,0.0227076,0.0164496,0.0144828,0.0141252,0.0142444
"	GCAM-USA_updatedRef",FL,trn_freight,CH4,0.002825,0.002675,0.0024675,0.0019275,0.001185,8.80E-04,8.40E-04,8.65E-04
"	GCAM-USA_updatedRef",FL,trn_freight,N2O,0.0104598,0.0098936,0.0091188,0.0071222,0.0043806,0.0032482,0.0030992,0.0031886
"	GCAM-USA_updatedRef",FL,trn_freight_road,CH4,0.02425,0.019225,0.017375,0.0155,0.014775,0.014875,0.0151,0.0151
"	GCAM-USA_updatedRef",FL,trn_freight_road,N2O,0.242572,0.19221,0.173734,0.15496,0.147808,0.148702,0.150788,0.150788
"	GCAM-USA_updatedRef",FL,trn_freight_road,CH4,0.005725,0.006275,0.005775,0.0047,0.002975,0.00237,0.002035,0.0018125
"	GCAM-USA_updatedRef",FL,trn_freight_road,N2O,0.057216,0.062878,0.057812,0.047084,0.0297106,0.023691,0.0203236,0.0181184
"	GCAM-USA_updatedRef",FL,trn_freight_road,CH4,0.016525,0.019675,0.0196,0.01745,0.01365,0.011775,0.010325,0.009075
"	GCAM-USA_updatedRef",FL,trn_freight_road,N2O,0.16539,0.19668,0.195786,0.17433,0.136484,0.11771,0.103108,0.090592
"	GCAM-USA_updatedRef",FL,trn_pass,N2O,0.089996,0.089102,0.099532,0.09685,0.094466,0.09834,0.100426,0.098638
"	GCAM-USA_updatedRef",FL,trn_pass,CH4,1.21E-04,1.11E-04,1.26E-04,1.29E-04,1.34E-04,1.39E-04,1.44E-04,1.50E-04
"	GCAM-USA_updatedRef",FL,trn_pass,N2O,4.47E-04,4.08E-04,4.68E-04,4.77E-04,4.95E-04,5.13E-04,5.33E-04,5.54E-04
"	GCAM-USA_updatedRef",FL,trn_pass_road,CH4,0.00161,0.002035,0.00204,0.00143,0.0010425,7.98E-04,6.35E-04,5.33E-04
"	GCAM-USA_updatedRef",FL,trn_pass_road,N2O,0.0173734,0.0219328,0.0219924,0.0154066,0.0112346,0.0086122,0.006854,0.0057514
"	GCAM-USA_updatedRef",FL,trn_pass_road_LDV,CH4,4.62E-04,4.00E-04,2.70E-04,1.99E-04,2.11E-04,2.26E-04,2.41E-04,2.57E-04
"	GCAM-USA_updatedRef",FL,trn_pass_road_LDV,N2O,0.00283994,0.00246148,0.00165688,0.00122478,0.00129928,0.00138868,0.00148106,0.00157642
"	GCAM-USA_updatedRef",FL,trn_pass_road_LDV_4W,CH4,0.06951575,0.0577524,0.04963405,0.036632275,0.02715415,0.0201,0.019775,0.019825
"	GCAM-USA_updatedRef",FL,trn_pass_road_LDV_4W,N2O,0.127544,0.106088,0.091188,0.067348,0.049766,0.036952,0.036356,0.036356
"	GCAM-USA_updatedRef",FL,trn_pass_road_LDV_4W,CH4,0.0665195,0.056430975,0.049015825,0.0363525,0.02748825,0.021675,0.02135,0.02145
"	GCAM-USA_updatedRef",FL,trn_pass_road_LDV_4W,N2O,0.12218,0.103704,0.089996,0.066752,0.050362,0.039932,0.039336,0.039336
"	GCAM-USA_updatedRef",FL,trn_shipping_intl,CH4,0.0032,0.0032,0.003025,0.002305,0.0014975,0.0012725,0.001215,0.001205
"	GCAM-USA_updatedRef",FL,trn_shipping_intl,N2O,0.133504,0.13261,0.125458,0.095956,0.062282,0.052746,0.050362,0.050064
"	GCAM-USA_updatedRef",GA,N fertilizer,CH4,0.005075,0.0054,0.005925,0.00625,0.00635,0.006525,0.00695,0.00735
"	GCAM-USA_updatedRef",GA,N fertilizer,N2O,0.0048276,0.0051256,0.0056322,0.0059302,0.0060494,0.0061984,0.0066156,0.007003
"	GCAM-USA_updatedRef",GA,base load generation,CH4,0,7.13E-06,2.90E-06,5.58E-06,1.18E-05,1.71E-05,1.97E-05,2.18E-05
"	GCAM-USA_updatedRef",GA,base load generation,N2O,0,1.70E-05,6.91E-06,1.33E-05,2.80E-05,4.08E-05,4.71E-05,5.22E-05
"	GCAM-USA_updatedRef",GA,base load generation,CH4,0.0011325,8.43E-06,2.43E-05,2.98E-05,2.85E-05,1.71E-05,9.68E-06,6.28E-06
"	GCAM-USA_updatedRef",GA,base load generation,N2O,0.0163006,1.21E-04,3.49E-04,4.29E-04,4.11E-04,2.46E-04,1.39E-04,9.00E-05
"	GCAM-USA_updatedRef",GA,base load generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",GA,base load generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",GA,base load generation,CH4,6.98E-04,0.002375,0.0026,0.003275,0.004325,0.00565,0.006875,0.007875
"	GCAM-USA_updatedRef",GA,base load generation,N2O,0.00238996,0.006258,0.0067646,0.0082546,0.010728,0.0137974,0.0166284,0.018923
"	GCAM-USA_updatedRef",GA,base load generation,CH4,2.80E-05,1.31E-06,1.80E-06,7.75E-07,4.80E-07,3.07E-07,2.04E-07,1.68E-07
"	GCAM-USA_updatedRef",GA,base load generation,N2O,4.02E-04,1.88E-05,2.59E-05,1.11E-05,6.85E-06,4.38E-06,2.92E-06,2.41E-06
"	GCAM-USA_updatedRef",GA,biomass liquids,CH4,0,0,0,0,0,7.43E-05,2.02E-04,3.10E-04
"	GCAM-USA_updatedRef",GA,biomass liquids,N2O,3.55E-04,3.37E-04,3.37E-04,3.01E-04,2.59E-04,3.75E-04,6.02E-04,7.93E-04
"	GCAM-USA_updatedRef",GA,comm cooking,CH4,0.00315,0.00315,0.00305,0.002875,0.0027,0.0026,0.0025,0.00255
"	GCAM-USA_updatedRef",GA,comm cooking,N2O,3.40E-04,3.37E-04,3.28E-04,3.10E-04,2.91E-04,2.80E-04,2.70E-04,2.75E-04
"	GCAM-USA_updatedRef",GA,comm cooling,HFC125,0.57560125,0.6241774,0.62961276,0.63275247,0.63227899,0.62376769,0.627259325,0.64201725
