scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050,Units
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",KY,trn_shipping_intl,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,H2 central production,CO2,0,0,0.012099653,0.026542154,0.023759254,0.028419981,0.034386866,0.052956533,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,H2 wholesale dispensing,CO2,0,0,0.0393685,0.1029902,0.1600798,0.2198683,0.2770844,0.3068051,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,N fertilizer,CO2,1.58508,1.687338,1.89019791,1.8218101,1.39305535,0.90874502,0.62673594,0.420792474,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,airCO2,CO2,0,0,-1.91E-04,-0.00100113,-0.565808,-4.64292,-13.6339,-13.6736,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,base load generation,CO2,5.18098276,3.478727473,2.730117093,2.473364023,1.618702847,1.396065574,1.286075682,0.655839161,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,biomass liquids,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,cement,CO2,0.10559,0.0924115,0.0868103,0.092135971,0.062042287,0.034931631,0.023171692,0.017462324,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,coal to liquids,CO2,0,0,0,0,1.58E-06,2.42E-06,8.46E-06,1.71E-05,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,comm cooking,CO2,0.0395288,0.03848721,0.034512919,0.03118493,0.024725416,0.020366205,0.016059941,0.013889135,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,comm cooling,CO2,0.0126125,0.01238175,0.0118212,0.011375,0.01060672,0.009991217,0.009148519,0.008765662,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,comm heating,CO2,0.11911308,0.107240468,0.095144988,0.082752802,0.064528607,0.047824623,0.019984217,0.015079826,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,comm hot water,CO2,0.08793498,0.08453435,0.07706156,0.07011888,0.055677918,0.044091508,0.030941314,0.026299165,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,comm other,CO2,0.2504164,0.2322291,0.2455734,0.275438,0.301255,0.322103,0.322595,0.284367,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,gas to liquids,CO2,0,0,0,0,0.00113644,0.001921537,0.006883763,0.021079233,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,intermediate generation,CO2,4.69745655,4.509322061,3.910533766,3.445229572,2.514226038,2.171346299,1.911874138,1.189632085,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,oil refining,CO2,8.5816,7.95427,7.12382,6.01975,4.7614539,4.1552306,3.7134744,2.5185969,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,other industrial energy use,CO2,18.1444821,17.496954,18.69334965,19.96929794,20.73326506,21.48265763,21.85053364,20.34799016,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,other industrial feedstocks,CO2,2.7182,1.89873,0.918022,1.05272,0.53343,0.533682,0.602609,0.476566,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,peak generation,CO2,0.07014229,0.060395793,0.039341156,0.031943321,0.017681425,0.012883861,0.009090328,0.003298203,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,process heat cement,CO2,0.086532761,0.07575915,0.071175827,0.07668403,0.071004097,0.067276527,0.06689439,0.064975536,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,process heat dac,CO2,0,0,3.78E-06,1.85E-05,0.00974313,0.0734902,0.195449,0.197199,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,regional biomass,CO2,-2.42178,-2.33803,-2.6508,-3.08137,-3.4042,-3.70804,-3.91641,-3.56484,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,regional corn for ethanol,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,resid clothes dryers,CO2,0.00585466,0.00579743,0.00555754,0.00557852,0.004997779,0.004963906,0.004955118,0.00458951,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,resid cooking,CO2,0.02631318,0.024793807,0.022917046,0.020443229,0.017106698,0.013084455,0.012437904,0.010940552,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,resid heating,CO2,0.277813129,0.247108909,0.225319664,0.195453195,0.15663899,0.11683426,0.08276186,0.056059206,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,resid hot water,CO2,0.197562509,0.175425143,0.164554895,0.155156089,0.118136232,0.113731336,0.109784807,0.095343067,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,resid other,CO2,0.03116192,0.0222682,0.02505052,0.02606736,0.02592375,0.02713482,0.0275845,0.0237241,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,subpeak generation,CO2,0.4734287,0.43339593,0.307678862,0.252940824,0.153795444,0.119697788,0.09484985,0.046160682,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,trn_aviation_intl,CO2,0.727631,0.650473,0.642,0.624412,0.601786,0.632257,0.657933,0.649484,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,trn_freight,CO2,0.635269,0.6631867,0.53655055,0.4862909,0.3929419,0.3597854,0.3076491,0.1593319,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,trn_freight_road,CO2,4.025481,3.9264079,3.33840246,2.69310528,1.823205787,1.3343966,0.86553343,0.306122974,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,trn_pass,CO2,2.7917203,2.53517617,2.4735283,2.4160997,2.1723201,2.1517839,1.9323454,1.1645631,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,trn_pass_road,CO2,0.1819537,0.227118,0.24906048,0.18082025,0.12704657,0.08424342,0.05880486,0.04537794,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,trn_pass_road_LDV,CO2,0.0166143,0.011165,0.0024352,0.00127219,0.00128382,0.00134286,0.00138021,0.00131725,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,trn_pass_road_LDV_4W,CO2,4.72053796,3.90999116,3.06758389,1.904231729,1.061020536,0.45890733,0.37774532,0.29576102,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",LA,trn_shipping_intl,CO2,1.5352,1.5191408,1.356468,1.305741,1.195598,1.180201,1.105485,0.623184,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,H2 central production,CO2,0,0,0.006363324,0.014174226,0.011051976,0.011783838,0.012301006,0.012322104,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,H2 wholesale dispensing,CO2,0,0,0.0136682,0.03612636,0.05622343,0.07709927,0.0938647,0.0888692,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,airCO2,CO2,0,0,-1.35E-06,-7.54E-06,-0.00420008,-0.0382843,-0.129865,-0.00871906,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,base load generation,CO2,1.64961336,0.596047722,0.70323306,0.762288481,0.478429081,0.379593752,0.308540778,0.19915306,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,biomass liquids,CO2,1.74E-04,1.65E-04,1.44E-04,1.17E-04,0.00166718,0.002269251,0.003900422,0.005138423,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,cement,CO2,0.0800618,0.0752073,0.0728316,0.07668165,0.054673708,0.034324334,0.024867815,0.018493235,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,comm cooking,CO2,0.0429942,0.04353939,0.04057763,0.03824836,0.0325125,0.02879565,0.024801476,0.022078448,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,comm cooling,CO2,0.0254464,0.02582944,0.02511629,0.02433371,0.02297504,0.02179327,0.020042815,0.019113692,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,comm heating,CO2,1.0686046,1.03924527,0.96734854,0.8980854,0.75193572,0.60564726,0.364157401,0.288403477,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,comm hot water,CO2,0.112418,0.11231932,0.10579016,0.09945343,0.083803095,0.071160236,0.056415093,0.049539247,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,comm other,CO2,0.5307157,0.51394,0.5145752,0.5199825,0.4931985,0.4851984,0.4817026,0.4334455,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,intermediate generation,CO2,1.687960133,1.309427839,1.303304328,1.245856519,0.895717572,0.74906429,0.629004253,0.40731591,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,other industrial energy use,CO2,0.81357735,0.836017038,0.878809143,0.922423221,0.940558352,0.957931082,0.96155337,0.859100419,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,peak generation,CO2,0.02306021,0.01884616,0.012985855,0.011608945,0.006439211,0.00462871,0.003238103,0.001261636,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,process heat cement,CO2,0.065612136,0.061655818,0.059715174,0.063320241,0.058881579,0.056649947,0.0568786,0.055322642,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,process heat dac,CO2,0,0,2.66E-08,1.38E-07,7.16E-05,5.89E-04,0.00173693,8.20E-05,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,regional biomass,CO2,-0.872066,-0.555032,-0.824791,-1.00702,-0.917209,-1.01303,-1.0701,-1.21754,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,regional biomassOil,CO2,-0.00246456,-0.00233751,-0.00204643,-0.00165661,-0.00187024,-0.00138252,-0.00137037,-0.00204733,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,regional corn for ethanol,CO2,0,0,0,0,-1.35E-04,-2.25E-04,-6.90E-04,-0.00163028,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,resid clothes dryers,CO2,0.0110646,0.01149221,0.01127284,0.01133432,0.01031512,0.01024336,0.01023958,0.00950227,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,resid cooking,CO2,0.0589981,0.05889265,0.05699241,0.05371961,0.048716207,0.042144873,0.04078022,0.036601316,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,resid heating,CO2,2.2595168,2.2404163,2.1739034,2.0750142,1.8574588,1.5836167,1.29402864,0.9877676,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,resid hot water,CO2,0.625199,0.61858773,0.60790873,0.59125005,0.50325003,0.48112348,0.45710517,0.39794918,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,resid other,CO2,0.0753303,0.0620471,0.0655774,0.0671336,0.069329,0.0715005,0.0708269,0.0602784,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,subpeak generation,CO2,0.1362631,0.1079923,0.0858964,0.078215654,0.047895985,0.037811662,0.031682064,0.017066479,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,trn_aviation_intl,CO2,0.149289,0.136955,0.136524,0.132299,0.127854,0.134567,0.140184,0.139386,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,trn_freight,CO2,0.10844102,0.10900058,0.098301692,0.0858826,0.06679137,0.06046382,0.05801757,0.048188039,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,trn_freight_road,CO2,1.523008,1.5911645,1.33342126,1.07702772,0.730045175,0.538890794,0.352723121,0.127371135,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,trn_pass,CO2,0.57476241,0.5377415,0.53209052,0.51883018,0.47004144,0.46506734,0.41414275,0.24524416,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,trn_pass_road,CO2,0.06685726,0.08523827,0.09426409,0.06894993,0.04797675,0.031223314,0.021408881,0.016399452,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,trn_pass_road_LDV,CO2,0.0195547,0.0153904,0.0028686,0.00149039,0.0015007,0.00156309,0.00159307,0.00149902,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,trn_pass_road_LDV_4W,CO2,5.55593873,4.66023571,3.67226852,2.27531883,1.269168852,0.5491984,0.4410155,0.34039418,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MA,trn_shipping_intl,CO2,0.0326897,0.03311459,0.02996171,0.02904117,0.0267683,0.02667227,0.02527825,0.01476357,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,H2 central production,CO2,0,0,0.005864378,0.012840308,0.01148273,0.013874706,0.016019775,0.021694288,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,H2 wholesale dispensing,CO2,0,0,0.0168292,0.0430128,0.06517526,0.08721589,0.1028816,0.0946981,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,airCO2,CO2,0,0,-3.65E-05,-1.93E-04,-0.111306,-0.940056,-2.89809,-2.79104,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,base load generation,CO2,2.83105654,1.569483342,1.38719426,1.340441288,0.824442546,0.791179358,0.784363177,0.51580927,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,cement,CO2,0.144515,0.131764,0.123483,0.127838085,0.086657527,0.049347627,0.032842105,0.024339546,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,coal to liquids,CO2,0,0,0,0,2.58E-06,4.00E-06,1.39E-05,2.85E-05,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,comm cooking,CO2,0.0655417,0.06595798,0.06027433,0.05679296,0.04750449,0.04187875,0.036246159,0.032293095,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,comm cooling,CO2,0.00206895,0.002063115,0.001973349,0.001897988,0.001774639,0.00167787,0.001547963,0.00149209,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,comm heating,CO2,0.748034769,0.6969349,0.630866673,0.565282545,0.453916126,0.348431849,0.174257,0.133630758,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,comm hot water,CO2,0.1580851,0.15561928,0.14404093,0.13377497,0.10941529,0.090090126,0.068323436,0.059395981,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,comm other,CO2,0.296318,0.281595,0.294119,0.321922,0.345685,0.367207,0.367035,0.324519,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,intermediate generation,CO2,2.04535359,1.49959059,1.379901101,1.318679119,1.078217003,1.096138155,1.132477983,0.96124786,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,other industrial energy use,CO2,0.75587167,0.769000726,0.806968837,0.838130899,0.840034237,0.844337638,0.833350105,0.642892506,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,peak generation,CO2,0.0090691,0.007803292,0.005516998,0.004780212,0.002848196,0.002102197,0.001529479,6.79E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,process heat cement,CO2,0.11843324,0.10802356,0.101246935,0.106613343,0.098029335,0.09206821,0.090575398,0.08708976,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,process heat dac,CO2,0,0,7.23E-07,3.56E-06,0.00191627,0.0148648,0.0413236,0.0417562,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,regional biomass,CO2,-0.49817,-0.349943,-0.444606,-0.462905,-0.504491,-0.598758,-0.669766,-0.77973,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,resid clothes dryers,CO2,0.00805282,0.00825528,0.00789666,0.00782134,0.00698588,0.006867681,0.006815845,0.00631685,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,resid cooking,CO2,0.04378005,0.043061054,0.041041545,0.038174254,0.033947603,0.028683296,0.027656074,0.024870803,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,resid heating,CO2,1.2140598,1.10072659,1.01232459,0.88864829,0.72105958,0.5442439,0.38840123,0.263011333,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,resid hot water,CO2,0.27913726,0.25638056,0.241583811,0.226343735,0.172683177,0.162787978,0.154049581,0.132880297,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,resid other,CO2,0.0563168,0.0441089,0.0487519,0.0498601,0.0500252,0.0520415,0.0519714,0.0449423,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,subpeak generation,CO2,0.060419,0.05498789,0.04314136,0.03839472,0.026440848,0.021930255,0.018990225,0.011949207,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,trn_aviation_intl,CO2,0.032555,0.0299367,0.0293297,0.0280615,0.0268116,0.0278626,0.028657,0.02801,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,trn_freight,CO2,0.11836235,0.117501329,0.103583427,0.08779861,0.06678654,0.058748005,0.055290403,0.046170318,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,trn_freight_road,CO2,1.721583,1.7906767,1.46100999,1.14699097,0.750403174,0.533444453,0.342179008,0.126203145,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,trn_pass,CO2,0.12925999,0.12066821,0.1173721,0.11283889,0.10107876,0.09918621,0.0887007,0.05534034,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,trn_pass_road,CO2,0.07178594,0.0897741,0.09933127,0.07230767,0.050744277,0.033391338,0.023289489,0.018133366,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,trn_pass_road_LDV,CO2,0.0198782,0.0151713,0.00301038,0.00151684,0.0015014,0.00154219,0.00155388,0.00145481,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,trn_pass_road_LDV_4W,CO2,5.6477395,4.75584134,3.74788458,2.33079471,1.30454083,0.57145486,0.4608672,0.36104201,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MD,trn_shipping_intl,CO2,0.0194199,0.019593858,0.01748014,0.01669457,0.01523085,0.01493658,0.01386646,0.00785197,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,H2 central production,CO2,0,0,0.002791039,0.006209177,0.004827361,0.005101058,0.005315387,0.005588104,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,H2 wholesale dispensing,CO2,0,0,0.00593635,0.01569704,0.02446595,0.03354925,0.04089498,0.03933109,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,base load generation,CO2,0.6189215,0.11991119,0.309360309,0.404959738,0.252292178,0.212005819,0.180481371,0.167412317,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,biomass liquids,CO2,1.74E-04,1.65E-04,1.44E-04,1.17E-04,0.001667911,0.002270333,0.003901885,0.005139632,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,comm cooking,CO2,0.00326987,0.003253768,0.002986832,0.002699422,0.002195481,0.001838148,0.001470892,0.001277138,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,comm cooling,CO2,0.00101672,0.001023626,9.90E-04,9.55E-04,8.98E-04,8.50E-04,7.80E-04,7.45E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,comm heating,CO2,0.3511639,0.35237631,0.34389633,0.33588036,0.29433097,0.2444729,0.156238314,0.116053265,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,comm hot water,CO2,0.01383484,0.013914663,0.01329343,0.012394289,0.010233899,0.008021525,0.005396523,0.004302992,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,comm other,CO2,0.0842814,0.0833135,0.0834209,0.0838848,0.0819506,0.0813335,0.0796305,0.0700771,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,intermediate generation,CO2,0.54156932,0.367572273,0.446622149,0.458351274,0.291455387,0.248413898,0.209128732,0.134900817,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,other industrial energy use,CO2,1.46282848,1.482626524,1.685791347,1.845648674,1.864677817,1.89874389,1.914797579,1.675382505,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,peak generation,CO2,0.002631615,0.002150712,0.001483715,0.001324309,7.31E-04,5.23E-04,3.63E-04,1.39E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,regional biomass,CO2,-2.46828,-1.98002,-2.50654,-2.91791,-2.74393,-2.84576,-2.90226,-2.94495,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,regional biomassOil,CO2,-0.00246456,-0.00233751,-0.00204643,-0.00165661,-0.00187028,-0.00138259,-0.0013706,-0.00204778,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,regional corn for ethanol,CO2,0,0,0,0,-1.35E-04,-2.25E-04,-6.90E-04,-0.00163072,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,resid clothes dryers,CO2,1.80E-04,1.86E-04,1.80E-04,1.79E-04,1.61E-04,1.59E-04,1.58E-04,1.46E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,resid cooking,CO2,0.004733747,0.00472668,0.004570756,0.004243311,0.003841888,0.003291543,0.003128558,0.002704676,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,resid heating,CO2,0.912274863,0.902258403,0.889873059,0.869849004,0.781999442,0.662217135,0.525476301,0.377090055,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,resid hot water,CO2,0.054867576,0.051789883,0.048517145,0.042802857,0.029407337,0.024711554,0.019388598,0.012904913,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,resid other,CO2,0.00791774,0.006796445,0.007165041,0.007115453,0.007570502,0.007761909,0.00739931,0.005934806,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,subpeak generation,CO2,0.015545941,0.012320612,0.009793523,0.008820439,0.005231729,0.004012046,0.003210684,0.001573426,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,trn_aviation_intl,CO2,0.0219622,0.0204347,0.0204307,0.0201055,0.0195234,0.0207838,0.0218829,0.0217623,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,trn_freight,CO2,0.0588239,0.060647028,0.05246725,0.04646385,0.03670882,0.03352445,0.03106807,0.022625894,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,trn_freight_road,CO2,0.6701249,0.69186994,0.58067629,0.469388008,0.319665586,0.236713545,0.155411249,0.056139723,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,trn_pass,CO2,0.08580468,0.08116136,0.08025868,0.07938911,0.07235668,0.07308781,0.06709565,0.04198502,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,trn_pass_road,CO2,0.026457675,0.032195711,0.034856797,0.024461367,0.016887971,0.010954359,0.007530982,0.005716789,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,trn_pass_road_LDV,CO2,0.00552129,0.00408664,9.65E-04,5.01E-04,5.14E-04,5.49E-04,5.74E-04,5.54E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,trn_pass_road_LDV_4W,CO2,1.56875374,1.330657006,1.055285379,0.663654198,0.377063129,0.17165921,0.13882413,0.10895836,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",ME,trn_shipping_intl,CO2,0.0605543,0.06114464,0.05508439,0.0533314,0.0491579,0.0489774,0.0464334,0.02715326,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",MI,H2 central production,CO2,0,0,0.010311157,0.021409357,0.018821396,0.021501444,0.023566419,0.0264154,MTC
